Guelph,2020,Swainson's Thrush,NA,NA
Kingston,2020,Swainson's Thrush,NA,NA
Kawartha,2020,Swainson's Thrush,NA,NA
London,2020,Swainson's Thrush,NA,NA
Peterborough,2020,Swainson's Thrush,NA,NA
Toronto,2020,Swainson's Thrush,NA,NA
Guelph,2020,Wood Duck,NA,NA
Kingston,2020,Wood Duck,NA,NA
Kawartha,2020,Wood Duck,NA,NA
Peterborough,2020,Wood Duck,NA,NA
Kingston,2020,Bohemian Waxwing,NA,NA
London,2020,Bohemian Waxwing,NA,NA
Toronto,2020,Bohemian Waxwing,NA,NA
Kingston,2020,Eastern Phoebe,NA,NA
Kawartha,2020,Eastern Phoebe,NA,NA
London,2020,Eastern Phoebe,NA,NA
Peterborough,2020,Eastern Phoebe,NA,NA
Toronto,2020,Eastern Phoebe,NA,NA
Kingston,2020,Pine Grosbeak,NA,NA
London,2020,Pine Grosbeak,NA,NA
Toronto,2020,Pine Grosbeak,NA,NA
Kingston,2020,Red Crossbill,NA,NA
Kawartha,2020,Red Crossbill,NA,NA
London,2020,Red Crossbill,NA,NA
Peterborough,2020,Red Crossbill,NA,NA
Toronto,2020,Red Crossbill,NA,NA
Guelph,2020,Killdeer,NA,NA
Kawartha,2020,Killdeer,NA,NA
London,2020,Killdeer,NA,NA
Peterborough,2020,Killdeer,NA,NA
Toronto,2020,Killdeer,NA,NA
Guelph,2020,Snow Goose,NA,NA
Kawartha,2020,Snow Goose,NA,NA
London,2020,Snow Goose,NA,NA
Peterborough,2020,Snow Goose,NA,NA
Toronto,2020,Snow Goose,NA,NA
Guelph,2020,Tufted Titmouse,NA,NA
Kawartha,2020,Tufted Titmouse,NA,NA
Peterborough,2020,Tufted Titmouse,NA,NA
Toronto,2020,Tufted Titmouse,NA,NA
Guelph,2020,Lapland Longspur,NA,NA
Kingston,2020,Lapland Longspur,NA,NA
London,2020,Lapland Longspur,NA,NA
Peterborough,2020,Lapland Longspur,NA,NA
Toronto,2020,Lapland Longspur,NA,NA
Guelph,2020,Pied-billed Grebe,NA,NA
Kingston,2020,Pied-billed Grebe,NA,NA
Kawartha,2020,Pied-billed Grebe,NA,NA
Peterborough,2020,Pied-billed Grebe,NA,NA
Toronto,2020,Pied-billed Grebe,NA,NA
Guelph,2020,Short-eared Owl,NA,NA
Kingston,2020,Short-eared Owl,NA,NA
Kawartha,2020,Short-eared Owl,NA,NA
London,2020,Short-eared Owl,NA,NA
Guelph,2020,American Coot,NA,NA
Kingston,2020,American Coot,NA,NA
Kawartha,2020,American Coot,NA,NA
London,2020,American Coot,NA,NA
Peterborough,2020,American Coot,NA,NA
Guelph,2020,American Woodcock,NA,NA
Kingston,2020,American Woodcock,NA,NA
Kawartha,2020,American Woodcock,NA,NA
London,2020,American Woodcock,NA,NA
Peterborough,2020,American Woodcock,NA,NA
Guelph,2020,Canvasback,NA,NA
Kingston,2020,Canvasback,NA,NA
Kawartha,2020,Canvasback,NA,NA
London,2020,Canvasback,NA,NA
Peterborough,2020,Canvasback,NA,NA
Guelph,2020,Gray Catbird,NA,NA
Kingston,2020,Gray Catbird,NA,NA
Kawartha,2020,Gray Catbird,NA,NA
London,2020,Gray Catbird,NA,NA
Peterborough,2020,Gray Catbird,NA,NA
Guelph,2020,Northern Saw-whet Owl,NA,NA
Kingston,2020,Northern Saw-whet Owl,NA,NA
Kawartha,2020,Northern Saw-whet Owl,NA,NA
London,2020,Northern Saw-whet Owl,NA,NA
Peterborough,2020,Northern Saw-whet Owl,NA,NA
Guelph,2020,Red-necked Grebe,NA,NA
Kingston,2020,Red-necked Grebe,NA,NA
Kawartha,2020,Red-necked Grebe,NA,NA
London,2020,Red-necked Grebe,NA,NA
Peterborough,2020,Red-necked Grebe,NA,NA
Guelph,2020,Red-shouldered Hawk,NA,NA
Kingston,2020,Red-shouldered Hawk,NA,NA
Kawartha,2020,Red-shouldered Hawk,NA,NA
London,2020,Red-shouldered Hawk,NA,NA
Peterborough,2020,Red-shouldered Hawk,NA,NA
Guelph,2020,Mountain Bluebird,NA,NA
Kingston,2020,Mountain Bluebird,NA,NA
Kawartha,2020,Mountain Bluebird,NA,NA
London,2020,Mountain Bluebird,NA,NA
Peterborough,2020,Mountain Bluebird,NA,NA
Toronto,2020,Mountain Bluebird,NA,NA
Guelph,2020,Golden Eagle,NA,NA
Kingston,2020,Golden Eagle,NA,NA
Kawartha,2020,Golden Eagle,NA,NA
London,2020,Golden Eagle,NA,NA
Peterborough,2020,Golden Eagle,NA,NA
Toronto,2020,Golden Eagle,NA,NA
Guelph,2020,Harlequin Duck,NA,NA
Kingston,2020,Harlequin Duck,NA,NA
Kawartha,2020,Harlequin Duck,NA,NA
London,2020,Harlequin Duck,NA,NA
Peterborough,2020,Harlequin Duck,NA,NA
Toronto,2020,Harlequin Duck,NA,NA
Guelph,2020,Long-eared Owl,NA,NA
Kingston,2020,Long-eared Owl,NA,NA
Kawartha,2020,Long-eared Owl,NA,NA
London,2020,Long-eared Owl,NA,NA
Peterborough,2020,Long-eared Owl,NA,NA
Toronto,2020,Long-eared Owl,NA,NA
Guelph,2020,Rusty Blackbird,NA,NA
Kingston,2020,Rusty Blackbird,NA,NA
Kawartha,2020,Rusty Blackbird,NA,NA
London,2020,Rusty Blackbird,NA,NA
Peterborough,2020,Rusty Blackbird,NA,NA
Toronto,2020,Rusty Blackbird,NA,NA
Guelph,2020,Baltimore Oriole,NA,NA
Kingston,2020,Baltimore Oriole,NA,NA
Kawartha,2020,Baltimore Oriole,NA,NA
London,2020,Baltimore Oriole,NA,NA
Peterborough,2020,Baltimore Oriole,NA,NA
Toronto,2020,Baltimore Oriole,NA,NA
Guelph,2020,Chipping Sparrow,NA,NA
Kingston,2020,Chipping Sparrow,NA,NA
Kawartha,2020,Chipping Sparrow,NA,NA
London,2020,Chipping Sparrow,NA,NA
Peterborough,2020,Chipping Sparrow,NA,NA
Toronto,2020,Chipping Sparrow,NA,NA
Guelph,2020,Brewer's Blackbird,NA,NA
Kingston,2020,Brewer's Blackbird,NA,NA
Kawartha,2020,Brewer's Blackbird,NA,NA
London,2020,Brewer's Blackbird,NA,NA
Peterborough,2020,Brewer's Blackbird,NA,NA
Toronto,2020,Brewer's Blackbird,NA,NA
Guelph,2020,Lincoln's Sparrow,NA,NA
Kingston,2020,Lincoln's Sparrow,NA,NA
Kawartha,2020,Lincoln's Sparrow,NA,NA
London,2020,Lincoln's Sparrow,NA,NA
Peterborough,2020,Lincoln's Sparrow,NA,NA
Toronto,2020,Lincoln's Sparrow,NA,NA
Guelph,2020,Surf Scoter,NA,NA
Kingston,2020,Surf Scoter,NA,NA
Kawartha,2020,Surf Scoter,NA,NA
London,2020,Surf Scoter,NA,NA
Peterborough,2020,Surf Scoter,NA,NA
Toronto,2020,Surf Scoter,NA,NA
